method	pattern	instance	sample	character	width
TRUE	M	76	2	6	0.11978
TRUE	M	76	2	7	0.0
TRUE	M	76	2	8	0.0
TRUE	M	76	2	9	0.0
TRUE	M	76	2	10	0.0
TRUE	M	76	2	11	0.0
TRUE	M	76	2	12	0.0
TRUE	M	76	2	13	0.0
TRUE	M	76	2	14	0.0
TRUE	M	76	2	15	0.218649
TRUE	M	76	2	16	0.0
TRUE	M	76	2	17	0.094019
TRUE	M	76	3	0	0.125428
TRUE	M	76	3	1	0.0
TRUE	M	76	3	2	0.0
TRUE	M	76	3	3	0.205311
TRUE	M	76	3	4	0.051893
TRUE	M	76	3	5	0.0
TRUE	M	76	3	6	0.0
TRUE	M	76	3	7	0.0
TRUE	M	76	3	8	0.0
TRUE	M	76	3	9	0.0
TRUE	M	76	3	10	0.0
TRUE	M	76	3	11	0.0
TRUE	M	76	3	12	0.0
TRUE	M	76	3	13	0.0
TRUE	M	76	3	14	0.094873
TRUE	M	76	3	15	0.0
TRUE	M	76	3	16	0.0
TRUE	M	76	3	17	0.117193
TRUE	M	76	4	0	0.12735
TRUE	M	76	4	1	0.0
TRUE	M	76	4	2	0.0
TRUE	M	76	4	3	0.218218
TRUE	M	76	4	4	0.0
TRUE	M	76	4	5	0.0
TRUE	M	76	4	6	0.0
TRUE	M	76	4	7	0.176754
TRUE	M	76	4	8	0.099435
TRUE	M	76	4	9	0.208143
TRUE	M	76	4	10	0.17878
TRUE	M	76	4	11	0.0
TRUE	M	76	4	12	0.0
TRUE	M	76	4	13	0.151065
TRUE	M	76	4	14	0.09442
TRUE	M	76	4	15	0.0
TRUE	M	76	4	16	0.0
TRUE	M	76	4	17	0.12475
TRUE	M	76	5	0	0.12454
TRUE	M	76	5	1	0.220637
TRUE	M	76	5	2	0.0
TRUE	M	76	5	3	0.0
TRUE	M	76	5	4	0.0
TRUE	M	76	5	5	0.0
TRUE	M	76	5	6	0.0
TRUE	M	76	5	7	0.0
TRUE	M	76	5	8	0.0
TRUE	M	76	5	9	0.0
TRUE	M	76	5	10	0.0
TRUE	M	76	5	11	0.153036
TRUE	M	76	5	12	0.0965933
TRUE	M	76	5	13	0.0
TRUE	M	76	5	14	0.0
TRUE	M	76	5	15	0.0
TRUE	M	76	5	16	0.079313
TRUE	M	76	5	17	0.0
TRUE	M	865	0	0	0.213308
TRUE	M	865	0	1	0.0
TRUE	M	865	0	2	0.080848
TRUE	M	865	0	3	0.0
TRUE	M	865	0	4	0.0
TRUE	M	865	0	5	0.0
TRUE	M	865	0	6	0.0
TRUE	M	865	0	7	0.0
TRUE	M	865	0	8	0.0
TRUE	M	865	0	9	0.0
TRUE	M	865	0	10	0.0
TRUE	M	865	1	0	0.212806
TRUE	M	865	1	1	0.0
TRUE	M	865	1	2	0.080425
TRUE	M	865	1	3	0.158446
TRUE	M	865	1	4	0.0
TRUE	M	865	1	5	0.0
TRUE	M	865	1	6	0.0
TRUE	M	865	1	7	0.0
TRUE	M	865	1	8	0.0
TRUE	M	865	1	9	0.0
TRUE	M	865	1	10	0.0
TRUE	M	865	2	0	0.212017
TRUE	M	865	2	1	0.0
TRUE	M	865	2	2	0.061427
TRUE	M	865	2	3	0.0
TRUE	M	865	2	4	0.109977
TRUE	M	865	2	5	0.0
TRUE	M	865	2	6	0.0
TRUE	M	865	2	7	0.0
TRUE	M	865	2	8	0.0
TRUE	M	865	2	9	0.0
TRUE	M	865	2	10	0.148191
TRUE	M	865	3	0	0.206579
TRUE	M	865	3	1	0.048675
TRUE	M	865	3	2	0.0
TRUE	M	865	3	3	0.0
TRUE	M	865	3	4	0.0
TRUE	M	865	3	5	0.106829
TRUE	M	865	3	6	0.0
TRUE	M	865	3	7	0.0
TRUE	M	865	3	8	0.0
TRUE	M	865	3	9	0.088437
TRUE	M	865	3	10	0.148741
TRUE	M	865	4	0	0.212837
TRUE	M	865	4	1	0.0
TRUE	M	865	4	2	0.080529
TRUE	M	865	4	3	0.0
TRUE	M	865	4	4	0.133062
TRUE	M	865	4	5	0.0
TRUE	M	865	4	6	0.0
TRUE	M	865	4	7	0.198716
TRUE	M	865	4	8	0.136368
TRUE	M	865	4	9	0.0
TRUE	M	865	4	10	0.0
TRUE	M	865	5	0	0.223629
TRUE	M	865	5	1	0.069868
TRUE	M	865	5	2	0.0
TRUE	M	865	5	3	0.0
TRUE	M	865	5	4	0.0
TRUE	M	865	5	5	0.0
TRUE	M	865	5	6	0.144272
TRUE	M	865	5	7	0.0
TRUE	M	865	5	8	0.0
TRUE	M	865	5	9	0.0
TRUE	M	865	5	10	0.0
TRUE	M	907	0	0	0.156246
TRUE	M	907	0	1	0.0
TRUE	M	907	0	2	0.0
TRUE	M	907	0	3	0.053601
TRUE	M	907	0	4	0.15873
TRUE	M	907	0	5	0.065104
TRUE	M	907	0	6	0.0
TRUE	M	907	0	7	0.0
TRUE	M	907	0	8	0.0
TRUE	M	907	0	9	0.0
TRUE	M	907	0	10	0.0
TRUE	M	907	0	11	0.0
TRUE	M	907	0	12	0.0
TRUE	M	907	0	13	0.0
TRUE	M	907	0	14	0.0
TRUE	M	907	0	15	0.0
TRUE	M	907	0	16	0.0
TRUE	M	907	0	17	0.0
TRUE	M	907	1	0	0.149633
TRUE	M	907	1	1	0.0
TRUE	M	907	1	2	0.0
TRUE	M	907	1	3	0.054425
TRUE	M	907	1	4	0.0
TRUE	M	907	1	5	0.065833
TRUE	M	907	1	6	0.0
TRUE	M	907	1	7	0.0
TRUE	M	907	1	8	0.0
TRUE	M	907	1	9	0.0
TRUE	M	907	1	10	0.0
TRUE	M	907	1	11	0.0
TRUE	M	907	1	12	0.0
TRUE	M	907	1	13	0.0
TRUE	M	907	1	14	0.0
TRUE	M	907	1	15	0.0
TRUE	M	907	1	16	0.0
TRUE	M	907	1	17	0.0
TRUE	M	907	2	0	0.151782
TRUE	M	907	2	1	0.198099
TRUE	M	907	2	2	0.0
TRUE	M	907	2	3	0.0
TRUE	M	907	2	4	0.0
TRUE	M	907	2	5	0.0
TRUE	M	907	2	6	0.145772
TRUE	M	907	2	7	0.20733
TRUE	M	907	2	8	0.146567
TRUE	M	907	2	9	0.0
TRUE	M	907	2	10	0.0
TRUE	M	907	2	11	0.0
TRUE	M	907	2	12	0.0
TRUE	M	907	2	13	0.0
TRUE	M	907	2	14	0.0
TRUE	M	907	2	15	0.0
TRUE	M	907	2	16	0.0
TRUE	M	907	2	17	0.224287
TRUE	M	907	3	0	0.146427
TRUE	M	907	3	1	0.213297
TRUE	M	907	3	2	0.201188
TRUE	M	907	3	3	0.0
TRUE	M	907	3	4	0.0
TRUE	M	907	3	5	0.0
TRUE	M	907	3	6	0.0
TRUE	M	907	3	7	0.0
TRUE	M	907	3	8	0.0
TRUE	M	907	3	9	0.191401
TRUE	M	907	3	10	0.122194
TRUE	M	907	3	11	0.0
TRUE	M	907	3	12	0.0
TRUE	M	907	3	13	0.0
TRUE	M	907	3	14	0.0
TRUE	M	907	3	15	0.078553
TRUE	M	907	3	16	0.057841
TRUE	M	907	3	17	0.0
TRUE	M	907	4	0	0.154795
TRUE	M	907	4	1	0.220487
TRUE	M	907	4	2	0.221882
TRUE	M	907	4	3	0.0
TRUE	M	907	4	4	0.0
TRUE	M	907	4	5	0.0
TRUE	M	907	4	6	0.0
TRUE	M	907	4	7	0.0
TRUE	M	907	4	8	0.0
TRUE	M	907	4	9	0.0
TRUE	M	907	4	10	0.0
TRUE	M	907	4	11	0.0
TRUE	M	907	4	12	0.0
TRUE	M	907	4	13	0.0
TRUE	M	907	4	14	0.058986
TRUE	M	907	4	15	0.0
TRUE	M	907	4	16	0.0
TRUE	M	907	4	17	0.0
TRUE	M	907	5	0	0.155809
TRUE	M	907	5	1	0.204194
TRUE	M	907	5	2	0.0
TRUE	M	907	5	3	0.0
TRUE	M	907	5	4	0.0
TRUE	M	907	5	5	0.0
TRUE	M	907	5	6	0.209145
TRUE	M	907	5	7	0.0
TRUE	M	907	5	8	0.0
TRUE	M	907	5	9	0.0
TRUE	M	907	5	10	0.0
TRUE	M	907	5	11	0.0
TRUE	M	907	5	12	0.149492
TRUE	M	907	5	13	0.0
TRUE	M	907	5	14	0.0
TRUE	M	907	5	15	0.0
TRUE	M	907	5	16	0.0
TRUE	M	907	5	17	0.216639
TRUE	M	907	6	0	0.151039
TRUE	M	907	6	1	0.1166811
TRUE	M	907	6	2	0.0
TRUE	M	907	6	3	0.060804
TRUE	M	907	6	4	0.225332
TRUE	M	907	6	5	0.0
TRUE	M	907	6	6	0.157739
TRUE	M	907	6	7	0.0
TRUE	M	907	6	8	0.0
TRUE	M	907	6	9	0.0
TRUE	M	907	6	10	0.0
TRUE	M	907	6	11	0.081546
TRUE	M	907	6	12	0.0
TRUE	M	907	6	13	0.123678
TRUE	M	907	6	14	0.0
TRUE	M	907	6	15	0.0
TRUE	M	907	6	16	0.0
TRUE	M	907	6	17	0.161466
TRUE	mS	0	0	0	0.220577
TRUE	mS	0	0	1	0.153342
TRUE	mS	0	0	2	0.12207
TRUE	mS	0	0	3	0.181558
TRUE	mS	0	0	4	0.0
TRUE	mS	0	0	5	0.0
TRUE	mS	0	0	6	0.0
TRUE	mS	0	0	7	0.0
TRUE	mS	0	0	8	0.0
TRUE	mS	0	0	9	0.0
TRUE	mS	0	0	10	0.0
TRUE	mS	0	0	11	0.0
TRUE	mS	0	0	12	0.0
TRUE	mS	0	0	13	0.0
TRUE	mS	0	0	14	0.0
TRUE	mS	0	0	15	0.0
TRUE	mS	0	0	16	0.0
TRUE	mS	0	0	17	0.0
TRUE	mS	0	0	18	0.0
TRUE	mS	0	1	0	0.213831
TRUE	mS	0	1	1	0.15689
TRUE	mS	0	1	2	0.12286
TRUE	mS	0	1	3	0.217181
TRUE	mS	0	1	4	0.151608
TRUE	mS	0	1	5	0.0
TRUE	mS	0	1	6	0.0
TRUE	mS	0	1	7	0.0
TRUE	mS	0	1	8	0.0
TRUE	mS	0	1	9	0.0
TRUE	mS	0	1	10	0.0
TRUE	mS	0	1	11	0.0
TRUE	mS	0	1	12	0.0
TRUE	mS	0	1	13	0.0
TRUE	mS	0	1	14	0.0
TRUE	mS	0	1	15	0.0
TRUE	mS	0	1	16	0.0
TRUE	mS	0	1	17	0.0
TRUE	mS	0	1	18	0.0
TRUE	mS	0	2	0	0.224196
TRUE	mS	0	2	1	0.0
TRUE	mS	0	2	2	0.0
TRUE	mS	0	2	3	0.0
TRUE	mS	0	2	4	0.0
TRUE	mS	0	2	5	0.1384766
TRUE	mS	0	2	6	0.143556
TRUE	mS	0	2	7	0.213007
TRUE	mS	0	2	8	0.0
TRUE	mS	0	2	9	0.0
TRUE	mS	0	2	10	0.0
TRUE	mS	0	2	11	0.0
TRUE	mS	0	2	12	0.0
TRUE	mS	0	2	13	0.0
TRUE	mS	0	2	14	0.0
TRUE	mS	0	2	15	0.0
TRUE	mS	0	2	16	0.0
TRUE	mS	0	2	17	0.0
TRUE	mS	0	2	18	0.15027
TRUE	mS	0	3	0	0.211547
TRUE	mS	0	3	1	0.149908
TRUE	mS	0	3	2	0.0
TRUE	mS	0	3	3	0.0
TRUE	mS	0	3	4	0.0
TRUE	mS	0	3	5	0.0
TRUE	mS	0	3	6	0.0
TRUE	mS	0	3	7	0.0
TRUE	mS	0	3	8	0.204527
TRUE	mS	0	3	9	0.148776
TRUE	mS	0	3	10	0.1310351
TRUE	mS	0	3	11	0.1478317
TRUE	mS	0	3	12	0.0
TRUE	mS	0	3	13	0.0
TRUE	mS	0	3	14	0.0
TRUE	mS	0	3	15	0.0
TRUE	mS	0	3	16	0.0
TRUE	mS	0	3	17	0.076156
TRUE	mS	0	3	18	0.0
TRUE	mS	0	4	0	0.203414
TRUE	mS	0	4	1	0.1405
TRUE	mS	0	4	2	0.123707
TRUE	mS	0	4	3	0.0
TRUE	mS	0	4	4	0.0
TRUE	mS	0	4	5	0.0
TRUE	mS	0	4	6	0.0
TRUE	mS	0	4	7	0.0
TRUE	mS	0	4	8	0.0
TRUE	mS	0	4	9	0.0
TRUE	mS	0	4	10	0.0
TRUE	mS	0	4	11	0.0
TRUE	mS	0	4	12	0.173746
TRUE	mS	0	4	13	0.0
TRUE	mS	0	4	14	0.0
TRUE	mS	0	4	15	0.0
TRUE	mS	0	4	16	0.15214
TRUE	mS	0	4	17	0.0
TRUE	mS	0	4	18	0.0
TRUE	mS	0	5	0	0.212831
TRUE	mS	0	5	1	0.157281
TRUE	mS	0	5	2	0.123148
TRUE	mS	0	5	3	0.211719
TRUE	mS	0	5	4	0.0
TRUE	mS	0	5	5	0.0
TRUE	mS	0	5	6	0.0
TRUE	mS	0	5	7	0.0
TRUE	mS	0	5	8	0.0
TRUE	mS	0	5	9	0.0
TRUE	mS	0	5	10	0.0
TRUE	mS	0	5	11	0.0
TRUE	mS	0	5	12	0.0
TRUE	mS	0	5	13	0.157416
TRUE	mS	0	5	14	0.1273572
TRUE	mS	0	5	15	0.104352
TRUE	mS	0	5	16	0.0
TRUE	mS	0	5	17	0.0
TRUE	mS	0	5	18	0.0
TRUE	mS	10	0	0	0.210885
TRUE	mS	10	0	1	0.211552
TRUE	mS	10	0	2	0.0
TRUE	mS	10	0	3	0.159375
TRUE	mS	10	0	4	0.0
TRUE	mS	10	0	5	0.0
TRUE	mS	10	0	6	0.0
TRUE	mS	10	0	7	0.0
TRUE	mS	10	0	8	0.0
TRUE	mS	10	0	9	0.0
TRUE	mS	10	0	10	0.0
TRUE	mS	10	0	11	0.0
TRUE	mS	10	0	12	0.0
TRUE	mS	10	1	0	0.217998
TRUE	mS	10	1	1	0.216068
TRUE	mS	10	1	2	0.208331
TRUE	mS	10	1	3	0.0
TRUE	mS	10	1	4	0.0
TRUE	mS	10	1	5	0.0
TRUE	mS	10	1	6	0.0
TRUE	mS	10	1	7	0.0
TRUE	mS	10	1	8	0.0
TRUE	mS	10	1	9	0.0
TRUE	mS	10	1	10	0.0
TRUE	mS	10	1	11	0.0
TRUE	mS	10	1	12	0.0
TRUE	mS	10	2	0	0.198533
TRUE	mS	10	2	1	0.0
TRUE	mS	10	2	2	0.0
TRUE	mS	10	2	3	0.0
TRUE	mS	10	2	4	0.223874
TRUE	mS	10	2	5	0.055468
TRUE	mS	10	2	6	0.0
TRUE	mS	10	2	7	0.0
TRUE	mS	10	2	8	0.0
TRUE	mS	10	2	9	0.0
TRUE	mS	10	2	10	0.0
TRUE	mS	10	2	11	0.0
TRUE	mS	10	2	12	0.198037
TRUE	mS	10	3	0	0.208661
TRUE	mS	10	3	1	0.0
TRUE	mS	10	3	2	0.0
TRUE	mS	10	3	3	0.0
TRUE	mS	10	3	4	0.0
TRUE	mS	10	3	5	0.0
TRUE	mS	10	3	6	0.203855
TRUE	mS	10	3	7	0.165413
TRUE	mS	10	3	8	0.0
TRUE	mS	10	3	9	0.0
TRUE	mS	10	3	10	0.0
TRUE	mS	10	3	11	0.121475
TRUE	mS	10	3	12	0.207728
TRUE	mS	10	4	0	0.205733
TRUE	mS	10	4	1	0.0
TRUE	mS	10	4	2	0.0
TRUE	mS	10	4	3	0.0
TRUE	mS	10	4	4	0.0
TRUE	mS	10	4	5	0.0
TRUE	mS	10	4	6	0.0
TRUE	mS	10	4	7	0.0
TRUE	mS	10	4	8	0.0
TRUE	mS	10	4	9	0.145673
TRUE	mS	10	4	10	0.0
TRUE	mS	10	4	11	0.124228
TRUE	mS	10	4	12	0.217203
TRUE	mS	10	5	0	0.205174
TRUE	mS	10	5	1	0.0
TRUE	mS	10	5	2	0.0
TRUE	mS	10	5	3	0.0
TRUE	mS	10	5	4	0.0
TRUE	mS	10	5	5	0.078589
TRUE	mS	10	5	6	0.0
TRUE	mS	10	5	7	0.0
TRUE	mS	10	5	8	0.203349
TRUE	mS	10	5	9	0.0
TRUE	mS	10	5	10	0.211212
TRUE	mS	10	5	11	0.0
TRUE	mS	10	5	12	0.223487
TRUE	mS	12	0	0	0.211263
TRUE	mS	12	0	1	0.101878
TRUE	mS	12	0	2	0.137549
TRUE	mS	12	0	3	0.0
TRUE	mS	12	0	4	0.0
TRUE	mS	12	0	5	0.0
TRUE	mS	12	0	6	0.0
TRUE	mS	12	0	7	0.0
TRUE	mS	12	0	8	0.0
TRUE	mS	12	0	9	0.0
TRUE	mS	12	0	10	0.0
TRUE	mS	12	1	0	0.204836
TRUE	mS	12	1	1	0.0777923
TRUE	mS	12	1	2	0.137429
TRUE	mS	12	1	3	0.0
TRUE	mS	12	1	4	0.0
TRUE	mS	12	1	5	0.0
TRUE	mS	12	1	6	0.0
TRUE	mS	12	1	7	0.0
TRUE	mS	12	1	8	0.0
TRUE	mS	12	1	9	0.0
TRUE	mS	12	1	10	0.0
TRUE	mS	12	2	0	0.218811
TRUE	mS	12	2	1	0.0
TRUE	mS	12	2	2	0.0
TRUE	mS	12	2	3	0.152291
TRUE	mS	12	2	4	0.0
TRUE	mS	12	2	5	0.0
TRUE	mS	12	2	6	0.0
TRUE	mS	12	2	7	0.0
TRUE	mS	12	2	8	0.0
TRUE	mS	12	2	9	0.0
TRUE	mS	12	2	10	0.153181
TRUE	mS	12	3	0	0.213354
TRUE	mS	12	3	1	0.0
TRUE	mS	12	3	2	0.140079
TRUE	mS	12	3	3	0.0
TRUE	mS	12	3	4	0.121925
TRUE	mS	12	3	5	0.0
TRUE	mS	12	3	6	0.0
TRUE	mS	12	3	7	0.0
TRUE	mS	12	3	8	0.0
TRUE	mS	12	3	9	0.150002
TRUE	mS	12	3	10	0.0
TRUE	mS	12	4	0	0.203436
TRUE	mS	12	4	1	0.0
TRUE	mS	12	4	2	0.154181
TRUE	mS	12	4	3	0.0
TRUE	mS	12	4	4	0.0
TRUE	mS	12	4	5	0.1457645
TRUE	mS	12	4	6	0.0
TRUE	mS	12	4	7	0.0
TRUE	mS	12	4	8	0.14618
TRUE	mS	12	4	9	0.0
TRUE	mS	12	4	10	0.0
TRUE	mS	12	5	0	0.201167
TRUE	mS	12	5	1	0.0
TRUE	mS	12	5	2	0.156872
TRUE	mS	12	5	3	0.0
TRUE	mS	12	5	4	0.0
TRUE	mS	12	5	5	0.0
TRUE	mS	12	5	6	0.169439
TRUE	mS	12	5	7	0.156173
TRUE	mS	12	5	8	0.0
TRUE	mS	12	5	9	0.0
TRUE	mS	12	5	10	0.0
TRUE	mS	2	0	0	0.20644
TRUE	mS	2	0	1	0.076611
TRUE	mS	2	0	2	0.0
TRUE	mS	2	0	3	0.0
TRUE	mS	2	0	4	0.0
TRUE	mS	2	0	5	0.0
TRUE	mS	2	0	6	0.0
TRUE	mS	2	0	7	0.0
TRUE	mS	2	0	8	0.0
TRUE	mS	2	1	0	0.221672
TRUE	mS	2	1	1	0.088693
TRUE	mS	2	1	2	0.0
TRUE	mS	2	1	3	0.0
TRUE	mS	2	1	4	0.0
TRUE	mS	2	1	5	0.0
TRUE	mS	2	1	6	0.0
TRUE	mS	2	1	7	0.0
TRUE	mS	2	1	8	0.0
TRUE	mS	2	2	0	0.213162
TRUE	mS	2	2	1	0.086701
TRUE	mS	2	2	2	0.0
TRUE	mS	2	2	3	0.0
TRUE	mS	2	2	4	0.0
TRUE	mS	2	2	5	0.0
TRUE	mS	2	2	6	0.0
TRUE	mS	2	2	7	0.0
TRUE	mS	2	2	8	0.0
TRUE	mS	2	3	0	0.218315
TRUE	mS	2	3	1	0.085142
TRUE	mS	2	3	2	0.152328
TRUE	mS	2	3	3	0.21287
TRUE	mS	2	3	4	0.0
TRUE	mS	2	3	5	0.0
TRUE	mS	2	3	6	0.0
TRUE	mS	2	3	7	0.0
TRUE	mS	2	3	8	0.210751
TRUE	mS	2	4	0	0.213367
TRUE	mS	2	4	1	0.087254
TRUE	mS	2	4	2	0.0
TRUE	mS	2	4	3	0.0
TRUE	mS	2	4	4	0.205048
TRUE	mS	2	4	5	0.159101
TRUE	mS	2	4	6	0.149459
TRUE	mS	2	4	7	0.0
TRUE	mS	2	4	8	0.0
TRUE	mS	2	5	0	0.210072
TRUE	mS	2	5	1	0.085551
TRUE	mS	2	5	2	0.0
TRUE	mS	2	5	3	0.0
TRUE	mS	2	5	4	0.0
TRUE	mS	2	5	5	0.0
TRUE	mS	2	5	6	0.0
TRUE	mS	2	5	7	0.144643
TRUE	mS	2	5	8	0.0
TRUE	mS	3	0	0	0.210405
TRUE	mS	3	0	1	0.120333
TRUE	mS	3	0	2	0.207103
TRUE	mS	3	0	3	0.092214
TRUE	mS	3	0	4	0.0
TRUE	mS	3	0	5	0.0
TRUE	mS	3	0	6	0.0
TRUE	mS	3	0	7	0.0
TRUE	mS	3	0	8	0.0
TRUE	mS	3	0	9	0.0
TRUE	mS	3	0	10	0.0
TRUE	mS	3	0	11	0.0
TRUE	mS	3	0	12	0.0
TRUE	mS	3	0	13	0.0
TRUE	mS	3	0	14	0.0
TRUE	mS	3	0	15	0.0
TRUE	mS	3	0	16	0.0
TRUE	mS	3	0	17	0.0
TRUE	mS	3	0	18	0.0
TRUE	mS	3	0	19	0.0
TRUE	mS	3	0	20	0.0
TRUE	mS	3	0	21	0.0
TRUE	mS	3	0	22	0.0
TRUE	mS	3	1	0	0.210185
TRUE	mS	3	1	1	0.121262
TRUE	mS	3	1	2	0.186656
TRUE	mS	3	1	3	0.086751
TRUE	mS	3	1	4	0.1408003
TRUE	mS	3	1	5	0.0
TRUE	mS	3	1	6	0.0
TRUE	mS	3	1	7	0.0
TRUE	mS	3	1	8	0.0
TRUE	mS	3	1	9	0.0
TRUE	mS	3	1	10	0.0
TRUE	mS	3	1	11	0.0
TRUE	mS	3	1	12	0.0
TRUE	mS	3	1	13	0.0
TRUE	mS	3	1	14	0.0
TRUE	mS	3	1	15	0.0
TRUE	mS	3	1	16	0.0
TRUE	mS	3	1	17	0.0
TRUE	mS	3	1	18	0.0
TRUE	mS	3	1	19	0.0
TRUE	mS	3	1	20	0.0
TRUE	mS	3	1	21	0.0
TRUE	mS	3	1	22	0.0
TRUE	mS	3	2	0	0.212123
TRUE	mS	3	2	1	0.0
TRUE	mS	3	2	2	0.0
TRUE	mS	3	2	3	0.0
TRUE	mS	3	2	4	0.0
TRUE	mS	3	2	5	0.187737
TRUE	mS	3	2	6	0.205039
TRUE	mS	3	2	7	0.0
TRUE	mS	3	2	8	0.0
TRUE	mS	3	2	9	0.0
TRUE	mS	3	2	10	0.0
TRUE	mS	3	2	11	0.0
TRUE	mS	3	2	12	0.0
TRUE	mS	3	2	13	0.0
TRUE	mS	3	2	14	0.0
TRUE	mS	3	2	15	0.0
TRUE	mS	3	2	16	0.0
TRUE	mS	3	2	17	0.0
TRUE	mS	3	2	18	0.0
TRUE	mS	3	2	19	0.0
TRUE	mS	3	2	20	0.0
TRUE	mS	3	2	21	0.0
TRUE	mS	3	2	22	0.125285
TRUE	mS	3	3	0	0.204841
TRUE	mS	3	3	1	0.0
TRUE	mS	3	3	2	0.0
TRUE	mS	3	3	3	0.0
TRUE	mS	3	3	4	0.0
TRUE	mS	3	3	5	0.0
TRUE	mS	3	3	6	0.0
TRUE	mS	3	3	7	0.209908
TRUE	mS	3	3	8	0.198922
TRUE	mS	3	3	9	0.0
TRUE	mS	3	3	10	0.0
TRUE	mS	3	3	11	0.0
TRUE	mS	3	3	12	0.0
TRUE	mS	3	3	13	0.0
TRUE	mS	3	3	14	0.0
TRUE	mS	3	3	15	0.0
TRUE	mS	3	3	16	0.0
TRUE	mS	3	3	17	0.0
TRUE	mS	3	3	18	0.0
TRUE	mS	3	3	19	0.0
TRUE	mS	3	3	20	0.0
TRUE	mS	3	3	21	0.104611
TRUE	mS	3	3	22	0.0
TRUE	mS	3	4	0	0.197775
TRUE	mS	3	4	1	0.0
TRUE	mS	3	4	2	0.0
TRUE	mS	3	4	3	0.0
TRUE	mS	3	4	4	0.0
TRUE	mS	3	4	5	0.0
TRUE	mS	3	4	6	0.0
TRUE	mS	3	4	7	0.0
TRUE	mS	3	4	8	0.0
TRUE	mS	3	4	9	0.139551
TRUE	mS	3	4	10	0.1335
TRUE	mS	3	4	11	0.0
TRUE	mS	3	4	12	0.0
TRUE	mS	3	4	13	0.0
TRUE	mS	3	4	14	0.0
TRUE	mS	3	4	15	0.0
TRUE	mS	3	4	16	0.0
TRUE	mS	3	4	17	0.0
TRUE	mS	3	4	18	0.0
TRUE	mS	3	4	19	0.0
TRUE	mS	3	4	20	0.071097
TRUE	mS	3	4	21	0.0
TRUE	mS	3	4	22	0.0
TRUE	mS	3	5	0	0.20562
TRUE	mS	3	5	1	0.122794
TRUE	mS	3	5	2	0.0
TRUE	mS	3	5	3	0.0
TRUE	mS	3	5	4	0.0
TRUE	mS	3	5	5	0.0
TRUE	mS	3	5	6	0.0
TRUE	mS	3	5	7	0.0
TRUE	mS	3	5	8	0.0
TRUE	mS	3	5	9	0.0
TRUE	mS	3	5	10	0.0
TRUE	mS	3	5	11	0.199521
TRUE	mS	3	5	12	0.156943
TRUE	mS	3	5	13	0.1451354
TRUE	mS	3	5	14	0.1368348
TRUE	mS	3	5	15	0.0
TRUE	mS	3	5	16	0.0
TRUE	mS	3	5	17	0.0
TRUE	mS	3	5	18	0.0
TRUE	mS	3	5	19	0.080964
TRUE	mS	3	5	20	0.0
TRUE	mS	3	5	21	0.0
TRUE	mS	3	5	22	0.0
TRUE	mS	3	6	0	0.207807
TRUE	mS	3	6	1	0.116665
TRUE	mS	3	6	2	0.223506
TRUE	mS	3	6	3	0.0
TRUE	mS	3	6	4	0.0
TRUE	mS	3	6	5	0.0
TRUE	mS	3	6	6	0.0
TRUE	mS	3	6	7	0.0
TRUE	mS	3	6	8	0.0
TRUE	mS	3	6	9	0.0
TRUE	mS	3	6	10	0.0
TRUE	mS	3	6	11	0.0
TRUE	mS	3	6	12	0.0
TRUE	mS	3	6	13	0.0
TRUE	mS	3	6	14	0.0
TRUE	mS	3	6	15	0.179006
TRUE	mS	3	6	16	0.0928796
TRUE	mS	3	6	17	0.197876
TRUE	mS	3	6	18	0.109013
TRUE	mS	3	6	19	0.0
TRUE	mS	3	6	20	0.0
TRUE	mS	3	6	21	0.0
TRUE	mS	3	6	22	0.0
TRUE	mS	4	0	0	0.216081
TRUE	mS	4	0	1	0.1210682
TRUE	mS	4	0	2	0.182162
TRUE	mS	4	0	3	0.067664
TRUE	mS	4	0	4	0.0
TRUE	mS	4	0	5	0.0
TRUE	mS	4	0	6	0.0
TRUE	mS	4	0	7	0.0
TRUE	mS	4	0	8	0.0
TRUE	mS	4	0	9	0.0
TRUE	mS	4	0	10	0.0
TRUE	mS	4	0	11	0.0
TRUE	mS	4	1	0	0.208017
TRUE	mS	4	1	1	0.0
TRUE	mS	4	1	2	0.214259
TRUE	mS	4	1	3	0.086998
TRUE	mS	4	1	4	0.092197
TRUE	mS	4	1	5	0.0
TRUE	mS	4	1	6	0.0
TRUE	mS	4	1	7	0.0
TRUE	mS	4	1	8	0.0
TRUE	mS	4	1	9	0.0
TRUE	mS	4	1	10	0.0
TRUE	mS	4	1	11	0.0
TRUE	mS	4	2	0	0.213896
TRUE	mS	4	2	1	0.0
TRUE	mS	4	2	2	0.223367
TRUE	mS	4	2	3	0.0
TRUE	mS	4	2	4	0.0
TRUE	mS	4	2	5	0.0
TRUE	mS	4	2	6	0.0
TRUE	mS	4	2	7	0.0
TRUE	mS	4	2	8	0.0
TRUE	mS	4	2	9	0.0
TRUE	mS	4	2	10	0.0
TRUE	mS	4	2	11	0.081314
TRUE	mS	4	3	0	0.205313
TRUE	mS	4	3	1	0.0
TRUE	mS	4	3	2	0.234657
TRUE	mS	4	3	3	0.0
TRUE	mS	4	3	4	0.0
TRUE	mS	4	3	5	0.166994
TRUE	mS	4	3	6	0.0
TRUE	mS	4	3	7	0.0
TRUE	mS	4	3	8	0.124012
TRUE	mS	4	3	9	0.0
